Date,Open,High,Low,Close,Volume,Ex_Dividend,Split_Ratio,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,Open_Short_SMA,High_Short_SMA,Low_Short_SMA,Close_Short_SMA,Volume_Short_SMA,Ex_Dividend_Short_SMA,Split_Ratio_Short_SMA,Adj_Open_Short_SMA,Adj_High_Short_SMA,Adj_Low_Short_SMA,Adj_Close_Short_SMA,Adj_Volume_Short_SMA,Open_Mid_SMA,High_Mid_SMA,Low_Mid_SMA,Close_Mid_SMA,Volume_Mid_SMA,Ex_Dividend_Mid_SMA,Split_Ratio_Mid_SMA,Adj_Open_Mid_SMA,Adj_High_Mid_SMA,Adj_Low_Mid_SMA,Adj_Close_Mid_SMA,Adj_Volume_Mid_SMA,Open_Long_SMA,High_Long_SMA,Low_Long_SMA,Close_Long_SMA,Volume_Long_SMA,Ex_Dividend_Long_SMA,Split_Ratio_Long_SMA,Adj_Open_Long_SMA,Adj_High_Long_SMA,Adj_Low_Long_SMA,Adj_Close_Long_SMA,Adj_Volume_Long_SMA,Open_Short_EMA,High_Short_EMA,Low_Short_EMA,Close_Short_EMA,Volume_Short_EMA,Ex_Dividend_Short_EMA,Split_Ratio_Short_EMA,Adj_Open_Short_EMA,Adj_High_Short_EMA,Adj_Low_Short_EMA,Adj_Close_Short_EMA,Adj_Volume_Short_EMA,Open_Mid_EMA,High_Mid_EMA,Low_Mid_EMA,Close_Mid_EMA,Volume_Mid_EMA,Ex_Dividend_Mid_EMA,Split_Ratio_Mid_EMA,Adj_Open_Mid_EMA,Adj_High_Mid_EMA,Adj_Low_Mid_EMA,Adj_Close_Mid_EMA,Adj_Volume_Mid_EMA,Open_Long_EMA,High_Long_EMA,Low_Long_EMA,Close_Long_EMA,Volume_Long_EMA,Ex_Dividend_Long_EMA,Split_Ratio_Long_EMA,Adj_Open_Long_EMA,Adj_High_Long_EMA,Adj_Low_Long_EMA,Adj_Close_Long_EMA,Adj_Volume_Long_EMA
2012-10-02,22.08,22.49,21.82,22.27,29341400.0,0.0,1.0,22.08,22.49,21.82,22.27,29341400.0,21.757916666666656,22.21499999999999,21.197708333333345,21.671666666666667,51221166.666666664,0.0,1.0,21.757916666666656,22.21499999999999,21.197708333333345,21.671666666666667,51221166.666666664,20.460384615384616,20.85471923076925,20.038557692307677,20.420365384615383,49650200.0,0.0,1.0,20.460384615384616,20.85471923076925,20.038557692307677,20.420365384615383,49650200.0,24.777588235294104,25.269370588235294,24.212087058823524,24.679582352941175,40440440.0,0.0,1.0,24.777588235294104,25.269370588235294,24.212087058823524,24.679582352941175,40440440.0,21.360118837799924,21.848565960467678,20.893906248231026,21.371483504404527,49542703.44050995,0.0,1.0,21.360118837799924,21.848565960467678,20.893906248231026,21.371483504404527,49542703.44050995,21.212055386548375,21.66070974367017,20.731578431350357,21.171447766098325,51499264.98156493,0.0,1.0,21.212055386548375,21.66070974367017,20.731578431350357,21.171447766098325,51499264.98156493,25.12604673830832,25.851202372815948,24.184654382685466,24.60747091810133,104734576.99408585,0.0,1.0,25.12604673830832,25.851202372815948,24.184654382685466,24.60747091810133,104734576.99408585
2012-10-03,22.295,22.49,21.8,21.83,32000100.0,0.0,1.0,22.295,22.49,21.8,21.83,32000100.0,21.726666666666656,22.193333333333324,21.222708333333344,21.6975,49665541.666666664,0.0,1.0,21.726666666666656,22.193333333333324,21.222708333333344,21.6975,49665541.666666664,20.56826923076923,20.968565384615406,20.14240384615383,20.52344230769231,50084665.384615384,0.0,1.0,20.56826923076923,20.968565384615406,20.14240384615383,20.52344230769231,50084665.384615384,24.719882352941166,25.20866470588235,24.15749882352941,24.619935294117642,40402437.64705882,0.0,1.0,24.719882352941166,25.20866470588235,24.15749882352941,24.619935294117642,40402437.64705882,21.503946708907627,21.947248120395727,21.033305286964712,21.442024503726905,46843841.372739196,0.0,1.0,21.503946708907627,21.947248120395727,21.033305286964712,21.442024503726905,46843841.372739196,21.29227350606331,21.722138651546455,20.81072076976885,21.220229413054003,50054882.3903379,0.0,1.0,21.29227350606331,21.722138651546455,20.81072076976885,21.220229413054003,50054882.3903379,25.060208442068593,25.773034875773714,24.129197304018362,24.542878571168742,103043077.52910711,0.0,1.0,25.060208442068593,25.773034875773714,24.129197304018362,24.542878571168742,103043077.52910711
2012-10-04,22.32,22.4,21.41,21.9475,46892100.0,0.0,1.0,22.32,22.4,21.41,21.9475,46892100.0,21.78666666666665,22.22833333333332,21.226041666666678,21.703958333333333,50509841.666666664,0.0,1.0,21.78666666666665,22.22833333333332,21.226041666666678,21.703958333333333,50509841.666666664,20.692115384615384,21.08471923076925,20.23701923076921,20.623730769230768,50910630.76923077,0.0,1.0,20.692115384615384,21.08471923076925,20.23701923076921,20.623730769230768,50910630.76923077,24.668352941176465,25.145605882352935,24.106439999999992,24.573799999999995,40454422.35294118,0.0,1.0,24.668352941176465,25.145605882352935,24.106439999999992,24.573799999999995,40454422.35294118,21.629493369075686,22.016902255719458,21.09125831973937,21.519789964692,46851265.77693316,0.0,1.0,21.629493369075686,22.016902255719458,21.09125831973937,21.519789964692,46851265.77693316,21.368401394503064,21.772350603283755,20.855111823860042,21.274101308383337,49820602.213275835,0.0,1.0,21.368401394503064,21.772350603283755,20.855111823860042,21.274101308383337,49820602.213275835,24.996482664346065,25.694592204244092,24.065960157413283,24.48252092997877,101737240.84238368,0.0,1.0,24.996482664346065,25.694592204244092,24.065960157413283,24.48252092997877,101737240.84238368
2012-10-05,21.49,21.63,20.88,20.91,40529300.0,0.0,1.0,21.49,21.63,20.88,20.91,40529300.0,21.744999999999987,22.083333333333318,21.15187500000001,21.505625,47322050.0,0.0,1.0,21.744999999999987,22.083333333333318,21.15187500000001,21.505625,47322050.0,20.775576923076922,21.171257692307712,20.306634615384592,20.69334615384615,51849269.23076923,0.0,1.0,20.775576923076922,21.171257692307712,20.306634615384592,20.69334615384615,51849269.23076923,24.614470588235285,25.080429411764698,24.051851764705876,24.504388235294112,40207835.294117644,0.0,1.0,24.614470588235285,25.080429411764698,24.051851764705876,24.504388235294112,40207835.294117644,21.608032850756352,21.957378831762618,21.05875703977947,21.425976123970152,45878655.65740498,0.0,1.0,21.608032850756352,21.957378831762618,21.05875703977947,21.425976123970152,45878655.65740498,21.377408698613948,21.76180611415162,20.856955392463004,21.247130841095682,49132357.604885034,0.0,1.0,21.377408698613948,21.76180611415162,20.856955392463004,21.247130841095682,49132357.604885034,24.914936555872902,25.600066804145392,23.991868060729253,24.399439047886236,100313800.35767707,0.0,1.0,24.914936555872902,25.600066804145392,23.991868060729253,24.399439047886236,100313800.35767707
2012-10-08,20.4,20.75,20.155,20.4,32236700.0,0.0,1.0,20.4,20.75,20.155,20.4,32236700.0,21.526666666666653,21.87583333333332,20.95312500000001,21.323124999999997,45237700.0,0.0,1.0,21.526666666666653,21.87583333333332,20.95312500000001,21.323124999999997,45237700.0,20.81903846153846,21.22125769230771,20.348749999999978,20.74378846153846,51910392.307692304,0.0,1.0,20.81903846153846,21.22125769230771,20.348749999999978,20.74378846153846,51910392.307692304,24.536823529411755,25.00278235294117,23.981322352941174,24.43485882352941,40279331.76470588,0.0,1.0,24.536823529411755,25.00278235294117,23.981322352941174,24.43485882352941,40279331.76470588,21.42218164294768,21.77162824226068,20.91971749519801,21.26813364335936,43779893.24857345,0.0,1.0,21.42218164294768,21.77162824226068,20.91971749519801,21.26813364335936,43779893.24857345,21.30500805427217,21.686857513103355,20.804958696725002,21.184380408421926,47880827.41193058,0.0,1.0,21.30500805427217,21.686857513103355,20.804958696725002,21.184380408421926,47880827.41193058,24.809938031317717,25.487274552886195,23.90263857094485,24.306428837470275,98730611.97726598,0.0,1.0,24.809938031317717,25.487274552886195,23.90263857094485,24.306428837470275,98730611.97726598
2012-10-09,20.39,20.55,19.97,20.227,27161800.0,0.0,1.0,20.39,20.55,19.97,20.227,27161800.0,21.31166666666665,21.651666666666653,20.733958333333344,21.10370833333333,43233008.333333336,0.0,1.0,21.31166666666665,21.651666666666653,20.733958333333344,21.10370833333333,43233008.333333336,20.884807692307692,21.292411538461554,20.423365384615366,20.827211538461537,50694915.384615384,0.0,1.0,20.884807692307692,21.292411538461554,20.423365384615366,20.827211538461537,50694915.384615384,24.464352941176458,24.917958823529407,23.905204705882348,24.353999999999996,40151423.52941176,0.0,1.0,24.464352941176458,24.917958823529407,23.905204705882348,24.353999999999996,40151423.52941176,21.263384467109574,21.583685435759037,20.773607111321393,21.10795923668869,41223263.51802369,0.0,1.0,21.263384467109574,21.583685435759037,20.773607111321393,21.10795923668869,41223263.51802369,21.23722967988164,21.60264584546607,20.743109904375,21.113463341131414,46346084.64067647,0.0,1.0,21.23722967988164,21.60264584546607,20.743109904375,21.113463341131414,46346084.64067647,24.707148774775444,25.372454214446982,23.81118185999264,24.211558399389567,97066221.00105049,0.0,1.0,24.707148774775444,25.372454214446982,23.81118185999264,24.211558399389567,97066221.00105049
2012-10-10,19.93,19.94,19.45,19.64,39321800.0,0.0,1.0,19.93,19.94,19.45,19.64,39321800.0,21.15749999999998,21.48166666666665,20.65791666666668,21.007874999999995,39917616.666666664,0.0,1.0,21.15749999999998,21.48166666666665,20.65791666666668,21.007874999999995,39917616.666666664,20.955961538461533,21.356642307692326,20.49644230769229,20.900711538461533,50414123.07692308,0.0,1.0,20.955961538461533,21.356642307692326,20.49644230769229,20.900711538461533,50414123.07692308,24.379058823529398,24.822311764705876,23.818322352941166,24.267352941176465,40282037.64705882,0.0,1.0,24.379058823529398,24.822311764705876,23.818322352941166,24.267352941176465,40282037.64705882,21.05824839524656,21.33081075333457,20.56997524804118,20.882119354121198,40930730.66909698,0.0,1.0,21.05824839524656,21.33081075333457,20.56997524804118,20.882119354121198,40930730.66909698,21.14039785174226,21.479486893950064,20.647323985532406,21.00431790845501,45825767.25988562,0.0,1.0,21.14039785174226,21.479486893950064,20.647323985532406,21.00431790845501,45825767.25988562,24.596052291641133,25.246118069924957,23.709759026039322,24.105243087775854,95723327.48939815,0.0,1.0,24.596052291641133,25.246118069924957,23.709759026039322,24.105243087775854,95723327.48939815
2012-10-11,19.88,19.96,19.61,19.75,21817300.0,0.0,1.0,19.88,19.96,19.61,19.75,21817300.0,21.047499999999985,21.377499999999984,20.607083333333346,20.963708333333326,37878083.333333336,0.0,1.0,21.047499999999985,21.377499999999984,20.607083333333346,20.963708333333326,37878083.333333336,21.017884615384613,21.403180769230786,20.551442307692295,20.94571153846153,48915488.461538464,0.0,1.0,21.017884615384613,21.403180769230786,20.551442307692295,20.94571153846153,48915488.461538464,24.28964705882352,24.7304294117647,23.731851764705873,24.177352941176462,40352631.76470588,0.0,1.0,24.28964705882352,24.7304294117647,23.731851764705873,24.177352941176462,40352631.76470588,20.876979411362477,21.119916791283096,20.42228674834254,20.70794714579486,37990202.87385129,0.0,1.0,20.876979411362477,21.119916791283096,20.42228674834254,20.70794714579486,37990202.87385129,21.047035047909503,21.366932309213023,20.570485171789265,20.911405470791674,44047362.277671866,0.0,1.0,21.047035047909503,21.366932309213023,20.570485171789265,20.911405470791674,44047362.277671866,24.4863766569518,25.12318509155461,23.614415792875615,24.00395836480432,94004582.6640633,0.0,1.0,24.4863766569518,25.12318509155461,23.614415792875615,24.00395836480432,94004582.6640633
2012-10-12,19.75,19.8,19.48,19.5181,18809400.0,0.0,1.0,19.75,19.8,19.48,19.5181,18809400.0,21.014583333333317,21.295833333333317,20.58041666666668,20.871883333333326,36256208.333333336,0.0,1.0,21.014583333333317,21.295833333333317,20.58041666666668,20.871883333333326,36256208.333333336,21.056730769230764,21.42388461538463,20.580673076923063,20.967176923076916,47867138.461538464,0.0,1.0,21.056730769230764,21.42388461538463,20.580673076923063,20.967176923076916,47867138.461538464,24.196588235294108,24.632782352941174,23.642204705882342,24.086154117647048,40372709.4117647,0.0,1.0,24.196588235294108,24.632782352941174,23.642204705882342,24.086154117647048,40372709.4117647,20.70359796346056,20.916852669547236,20.277319556289843,20.524893738749498,35039310.12402801,0.0,1.0,20.70359796346056,20.916852669547236,20.277319556289843,20.524893738749498,35039310.12402801,20.950958377693983,21.250863249271315,20.48970849239747,20.808197658140436,42177883.59043691,0.0,1.0,20.950958377693983,21.250863249271315,20.48970849239747,20.808197658140436,42177883.59043691,24.37622836260408,24.999390089425432,23.518266588390134,23.89963607725073,92255857.48582926,0.0,1.0,24.37622836260408,24.999390089425432,23.518266588390134,23.89963607725073,92255857.48582926
2012-10-15,19.68,19.88,19.49,19.52,20189700.0,0.0,1.0,19.68,19.88,19.49,19.52,20189700.0,20.90541666666665,21.202499999999986,20.524583333333347,20.805216666666656,35420691.666666664,0.0,1.0,20.90541666666665,21.202499999999986,20.524583333333347,20.805216666666656,35420691.666666664,21.079038461538456,21.44157692307694,20.607980769230757,20.987946153846146,47244753.84615385,0.0,1.0,21.079038461538456,21.44157692307694,20.607980769230757,20.987946153846146,47244753.84615385,24.10282352941175,24.533488235294115,23.54938117647058,23.982977647058814,40411941.176470585,0.0,1.0,24.10282352941175,24.533488235294115,23.54938117647058,23.982977647058814,40411941.176470585,20.546121353697398,20.757336874232276,20.15619347070679,20.370294702018803,32754754.720331393,0.0,1.0,20.546121353697398,20.757336874232276,20.15619347070679,20.370294702018803,32754754.720331393,20.856813312679613,21.149317823399365,20.41565601147914,20.712775609389293,40549129.25040455,0.0,1.0,20.856813312679613,21.149317823399365,20.41565601147914,20.712775609389293,40549129.25040455,24.267013749520263,24.88033450595042,23.424585970055478,23.7977840754542,90579900.33499601,0.0,1.0,24.267013749520263,24.88033450595042,23.424585970055478,23.7977840754542,90579900.33499601
